AED1,PI,IA,MD,AL,Disciplinas Trancadas,Total de Os,Faltas,CR,Class
10.0,6.848358651647345,10.0,6.61572367248755,10.0,5,0,4,3.6246050958603364,0
7.49125478385846,6.677887577209194,9.943731526122377,7.634169565102013,10.0,3,0,0,2.7384645908380234,1
10.0,8.143377686603152,9.250912157827734,10.0,7.339336388768274,3,3,0,3.8599766741822963,0
9.556387802565686,10.0,10.0,8.9649466558545,10.0,0,0,3,4.0,1
0.0,0.0,0.38514879238224164,1.5693693310716341,2.305598756955554,2,0,4,0.0,0
10.0,6.605457221308853,10.0,6.904580337834696,5.955332241862331,1,1,0,3.71295207107792,1
9.58666408639924,7.388968218518569,10.0,5.7264238554688145,10.0,2,0,2,3.856985115973938,0
10.0,10.0,6.661776192546201,10.0,9.133186702164004,3,0,1,3.7020419469388575,1
10.0,8.967637022578042,9.173551961580536,7.991385073166311,10.0,0,1,2,3.499347293415051,1
4.88074818557779,8.028719696553726,7.185846536941911,7.078201802880369,8.258753346191757,3,0,2,2.8668731571211725,1
2.018267837844907,3.322385657772791,1.925454454026934,5.190386044845619,0.0,2,3,2,0.6295892753351171,0
0.1969838261227519,0.0,0.0,2.287096965055037,0.016225905426699327,4,3,4,0.197836542761613,0
7.454469560926231,10.0,7.427599386519137,9.462577176607024,6.533854706071584,0,1,1,4.0,1
10.0,7.272212766877806,8.642128305306318,6.897387687758983,6.181787227414647,0,1,1,3.8363578450356153,1
6.407998146106271,3.264680356220067,3.2142933069582567,3.85838541827623,7.769426811453815,4,3,4,2.5336223226092787,0
10.0,7.671400917904108,10.0,9.309328252506003,9.304273114663811,5,1,0,2.5590826795640136,0
4.311845857398531,0.9691889322403935,4.226735747541621,4.661846304957512,5.046635138386339,3,2,1,1.4189043578088107,0
6.9596354663415445,6.470682273028319,6.255318201178983,5.6286862257534285,4.703521017374282,1,1,2,2.900503239104169,1
0.0,3.2186960049276303,0.10182286783831396,0.686396905194887,3.266679973399543,3,1,4,1.1476754754688037,0
7.4873337230011305,7.540414805888869,5.986157471566983,6.625252492656108,7.580737970630849,2,0,0,3.6978211716909555,1
8.163301361128525,9.964657641595853,9.649628081993347,6.60573897690117,9.233183106729154,1,1,1,3.9780868437414747,1
3.7228271831709634,5.3402203487787805,1.843129996307752,5.907123103141909,3.8977784355843195,4,0,3,1.9806969498910119,0
6.502679906728154,7.968865122844794,4.963534311732738,6.7186578768069785,5.911701844290985,3,2,4,3.4131567898590154,0
6.238606403723934,6.604598481599757,6.376630953856181,9.763905658627372,5.8217704154629315,2,1,0,2.31066666872001,1
6.180269348326544,7.238394911093133,9.733297611298568,9.080570235198666,6.55229852750595,2,2,3,3.444606128614719,0
10.0,8.36659195382279,10.0,7.125836947002741,10.0,1,1,1,4.0,1
6.429644326558709,10.0,9.504048288554008,8.848833923683518,10.0,1,1,2,4.0,1
0.0,2.883148296431154,0.0,0.0,3.2975548850179197,5,2,1,0.600038114569776,0
2.6511503800909098,1.847917025098285,4.661753779117052,5.296954479581026,0.0,4,1,1,0.7239674569851773,0
7.3606585846226595,7.332532487318128,6.5467506892190634,9.551601984514047,8.639689498964936,0,1,1,3.261882786824792,1
6.72436905189792,7.488868419318923,8.454711864441299,10.0,10.0,5,2,3,3.0590855318130115,0
0.0,0.0,0.0,0.0,1.8319036459023863,4,1,3,1.0404441995083524,0
1.118851383117843,0.5822268573619439,0.0,0.0,0.0,2,3,3,0.07173022542057599,0
7.130520313541397,4.671677341557222,6.6242336832836655,4.956056214482858,7.980543348941944,5,2,5,2.4735467853129105,0
6.91235266002963,6.354775496418807,9.762140468402233,6.656105606337863,7.958741024474139,1,1,0,2.8198440907383158,1
0.0,0.6542928004387187,0.0,2.663849404273593,2.4904650828282726,3,3,4,0.23308465312719726,0
7.0843166711498196,7.726674791403075,8.426709603312455,10.0,8.166883225078173,3,1,0,3.321430070572141,1
6.021957636539064,6.243276385118839,6.77682228727775,6.086550926128121,4.987155830698997,5,2,2,2.0106217119411345,0
7.5004828541276485,6.1623099781767205,3.4735419864632044,8.890644278133284,6.857123216082074,2,1,5,2.955517998479792,0
10.0,10.0,7.180587619406157,10.0,6.909629415192357,1,0,0,3.7238151184226918,1
1.2928466014477118,4.580052585367742,4.719976364682967,2.3538991012594215,2.7759971335804594,4,2,0,1.4010683547573715,0
7.592461931480255,3.884425357709937,8.789252576724625,5.493579482429391,8.185880399903457,3,3,0,2.5003611118789864,0
10.0,7.486119750016602,7.967202684689557,9.847831724750431,9.263902196960165,5,0,0,4.0,0
5.099207997410421,7.252606716589776,4.614217757916318,9.465549017500482,6.0910754810328545,4,1,4,2.7427116555685602,0
3.0642003866727903,6.453282013888877,6.267129444352367,2.917831913891245,5.294131156782105,4,3,2,1.5719454947002145,0
1.631125861066725,1.7707852536560065,0.0,1.4476755094382718,1.1289150039701852,3,2,5,0.13447185689977925,0
6.728530929138039,10.0,8.861022131386076,8.16760810329523,5.876863704636556,2,1,2,4.0,1
6.236519395145915,8.487138048912676,10.0,4.999892880255618,5.736741912352165,2,0,2,2.650893553391287,1
0.0,0.0,1.6581225555891006,1.0300382358088775,0.0,3,1,0,0.6683935817426907,0
6.914588211112471,7.103015613402114,6.1041699937288945,6.457132881480215,10.0,0,1,1,4.0,1
9.965423888747662,6.8376264874309705,5.692092462677567,5.682555379100316,9.264516879341006,4,0,5,2.7357055936547496,0
9.543268908714685,8.271599685124595,10.0,7.4494094676973255,6.142367017999778,0,1,0,3.9370980168622407,1
10.0,9.033113758290664,10.0,10.0,10.0,4,2,2,3.8077625669115216,0
5.368808520398242,8.741973250763706,7.332135884367695,7.6153559587813575,7.364568744366377,0,0,3,2.7728608072116967,1
0.5901506783312569,2.197804832121711,3.5952868878771826,0.0,2.7885654574339553,5,3,1,0.1729501687825291,0
4.032443737917385,3.026025932292759,3.978147599709335,3.7429046932288714,4.734447177430857,4,0,2,1.4389925513674233,0
4.662321229897156,10.0,9.882003832022626,6.313754045315742,9.632122951126727,3,0,3,2.3190177223502966,1
10.0,10.0,8.060913763032001,8.242298328680567,10.0,1,1,2,4.0,1
1.5442444978239953,0.0,1.2157485437697746,1.435327239099001,0.0,3,0,5,0.5837269206568031,0
4.636231085656567,4.6611069844687325,4.700988307532471,6.350754251093351,5.1882323599048785,3,2,2,2.511308437668083,0
8.395171246634611,10.0,7.637947951258312,9.970395138938315,9.830927793788852,5,1,3,3.117935948819322,0
7.850722557547151,7.377771249159164,7.420514051445645,9.020939283784468,8.520390048640277,2,1,0,3.919222133497757,1
9.66901044312853,8.47768694706986,7.220381007036038,5.743899433908954,8.111705301230636,1,0,3,3.7029159819921356,1
9.840452901950815,10.0,7.871373922978123,5.435098004770213,5.676524705064586,0,0,0,1.9058321846475914,1
6.170366927613712,6.191572625590986,4.772295920798787,7.753856032285543,8.488704618832976,5,0,5,4.0,0
9.807362647761435,6.479023642992878,7.852440134118227,7.718516482322172,8.327051992012317,0,1,3,3.592159364964507,1
10.0,10.0,10.0,7.558173775234284,8.653127825146566,2,1,1,3.970246426862684,1
6.996750350750623,8.351608928245332,8.69327013318631,4.840218037620501,4.311212485934228,2,3,2,3.1681243515283652,0
7.9286899738651035,7.754084571553508,3.5300494167952516,7.417833917941434,3.792171182063166,1,0,1,1.6791070430365658,1
0.0,0.0,2.612505770751831,1.7441544930948947,1.2735360728466745,3,2,0,0.0025192041707078894,0
7.849330408988907,5.0641363256231005,5.081129971125949,6.569098882878537,7.171793638591751,3,1,2,3.1946969762746633,1
9.016188505235615,8.244973136762958,10.0,5.978789154404376,9.721091290308863,0,1,0,3.4127297399290257,1
9.600906670372279,9.57220148234328,7.787002230746291,9.40638004761395,4.578986362746352,2,1,2,3.66138550634777,1
4.903455510198018,3.1043228778933893,0.0,0.7935212427886837,3.3867222796323504,2,1,1,1.7557865176254368,0
8.236606960931265,7.330875233796631,8.58493515441372,9.344886089512071,10.0,3,0,2,3.275455006313134,1
10.0,6.736144990509787,6.38207703666927,9.21770188525072,8.975647039898664,1,0,0,3.5974711479677293,1
10.0,7.910232752445918,10.0,10.0,10.0,2,0,2,3.9124772407033195,1
7.273178823218155,6.232066728682087,8.560138659581765,8.0032993147362,8.346058847900856,3,1,1,3.662320006047757,1
10.0,7.104393780904211,7.91762381182537,10.0,7.578802823674651,0,0,3,3.357138026135381,1
8.539914121553458,10.0,9.331796942310229,6.396668778448808,5.663089709129194,0,1,0,3.228666432860436,1
5.645649748277051,10.0,9.82073686256187,6.839212111581554,6.0218690787755165,3,0,2,4.0,1
1.3657008631510639,2.6073855205998253,0.0,0.859126059284752,0.0,4,0,5,0.12495542647335856,0
0.0,2.9797466719618884,2.3088807909205444,0.0,0.0,3,1,3,0.12145248616517673,0
6.923091201098137,10.0,8.9927191811861,7.421992783190553,7.643303551018938,3,1,2,2.983264759474733,1
7.079732611679766,5.399657538847585,8.414420188788537,7.600771542444942,6.5908228804438025,2,1,3,3.44284104735367,1
6.20557308384758,5.587616849232551,9.639179328664481,4.819738490359326,6.1557106950617095,3,1,0,3.487045480298847,1
10.0,7.506674059072251,8.51049607024909,5.872721223074484,10.0,1,1,3,4.0,1
8.365728135931324,10.0,9.055293724408417,5.956703460174837,10.0,2,1,2,3.892306237390025,1
10.0,10.0,6.316362000129965,8.219645743476972,8.272887113969704,4,0,3,3.8861382399491617,0
7.294635682620071,6.51725824276685,7.965716978514595,10.0,10.0,3,1,3,4.0,1
2.062029445585047,1.8092499241076752,0.8063833464823049,2.5543785267996135,2.4993247768017817,2,3,2,0.7996536182932765,0
4.648018639150893,9.512423865713759,9.326468748866358,6.612124646449575,9.416870139615114,0,0,3,2.4840123755670485,1
5.67878980330166,4.842220160706218,5.690133301178129,9.308229763572065,7.395991817038732,3,1,3,3.278741170739935,1
7.227752763829692,3.594469505079995,7.323642406633329,7.08848577217263,3.7551575721820916,5,2,5,2.3232163297638437,0
6.847413728982942,7.871435813425411,6.9447954586144895,8.384742947169133,10.0,0,0,0,3.2600934847674172,1
4.239069783869416,2.135973153878857,1.8925391622333079,5.328426428188568,2.4307970688761165,2,0,1,1.3796031471196648,0
5.452972437944447,4.79636020104869,5.165464596827824,6.511827510879442,8.407597400333843,2,0,0,2.793901376047081,1
2.29281086768287,0.0,0.0,0.0,2.2720740781888242,2,0,5,0.9539934495454119,0
7.410205888407618,7.032447730818838,8.720755154238521,5.937781869771816,7.004271730246683,2,0,5,3.7356409136992585,0
3.3751272355076503,7.058152833801079,6.812200295520129,3.269663184588948,5.611590754380336,5,2,5,2.1267202587001366,0
0.0,2.887476620472735,0.0,0.0,2.9140261073321705,4,1,1,0.3868141554923718,0
6.694344963114926,8.913469498083034,7.977570616709794,4.992130348119625,9.413013965995448,2,1,1,3.7743132297060047,1
4.7769104713255235,9.0664901079087,5.466535041665466,6.001523664269481,5.276389171450601,5,1,5,1.8207885269155186,0
10.0,9.730444218489373,10.0,10.0,10.0,1,1,3,3.446553610530757,1
8.647064170379519,6.322746754635828,10.0,6.525573317508061,10.0,1,0,3,3.1543270520537345,1
9.707786378028892,8.333529837244633,6.510718400281559,6.871272432475823,8.862464420994897,3,1,3,2.7852505379846564,1
5.491681599377547,5.751853956277004,10.0,5.776010802950032,5.580409279381465,1,0,0,1.9197334315614139,1
10.0,9.779059562197855,10.0,9.822331339543318,9.77374387481079,2,1,0,4.0,1
3.3768744779694657,5.4524446837917075,2.977761151973037,3.0811909744951183,6.6766602577169465,3,0,2,1.7173246928475787,0
6.2780706937080595,5.852281274459468,9.233421567892442,6.356227238223735,9.036641488605996,3,0,3,3.164412252222412,1
10.0,6.494719514800501,9.591148183149194,10.0,10.0,2,1,3,4.0,1
6.406409996209931,4.713212819971637,6.331013676489798,5.494989167005107,8.901642617967132,3,2,3,2.79528532801431,0
9.839849886525448,5.558477075821577,10.0,5.829570827757159,7.007151666079338,1,1,1,3.423226952598931,1
8.6288364349226,7.7980656117563765,4.052021333010177,8.239510466737375,3.098044702468825,4,2,1,2.2932196147972164,0
1.0888876754596468,0.0,2.5692017884194343,3.884032850027241,0.0,2,1,3,0.5937987307296373,0
4.498056674767134,9.148830453107548,5.499128607060337,8.875611505262967,5.248879330144645,1,0,3,1.7409882285721765,1
8.594226729651702,10.0,6.603122285514674,9.126147563052438,10.0,3,0,3,3.8527624994901064,1
8.22715545156726,6.0705557034619755,4.613751742271236,6.826979028496531,7.12256132088279,0,1,2,2.327744607447198,1
8.092321991561587,7.062723302619394,10.0,6.149238974358896,5.592921027469803,2,1,0,2.740595389117206,1
0.6492277056821623,0.0,0.0,2.6940081013123365,2.976984787842773,5,3,0,1.3585525673987364,0
0.0,1.7695472928609295,0.0,0.0,0.0,4,2,4,0.0,0
9.352138971042823,9.809760101339418,10.0,9.81519064226661,8.511202986176773,3,1,3,3.4093905953404646,1
9.60935219201011,10.0,7.362315817493547,8.323071189856861,6.191112332085152,2,2,1,2.871670146238437,0
4.613030634752978,6.074958362655961,5.698379220257243,8.630213288802736,10.0,4,1,4,2.931534005055304,0
2.727979183340601,0.0,0.0,0.0,0.48228179892586187,4,0,1,0.022945741546007342,0
10.0,10.0,10.0,7.915355963305444,10.0,4,2,4,3.609742252619243,0
8.529681335201357,9.744855063590492,10.0,9.331468761097963,7.112011837504454,1,1,0,3.626486123221468,1
7.307585766143249,9.02452088487158,5.4549797925449965,7.249405991827408,9.25713271657989,2,0,4,2.5376335990732493,0
7.62774629943284,10.0,6.3646556341557945,8.40199236231749,9.930231900480692,3,1,3,4.0,1
8.160877725924584,10.0,9.914596857189558,9.630440815526267,10.0,3,1,1,3.7514299067607695,1
5.269646379231055,9.492470796895184,4.732802947987306,4.046674525125338,4.142047685781945,2,3,5,1.6233361716489998,0
4.845223744400233,4.597085752678094,6.084593908769683,3.675762625193933,5.969251854736282,2,2,0,1.1334191348705418,0
7.671197542444783,8.177089061566457,8.317607740286183,4.7074712310894435,3.127215000755423,5,3,1,1.9490069778667163,0
9.92722183857971,10.0,9.975683542131101,8.528626427568632,8.648462853303037,2,0,0,4.0,1
0.0,0.0,2.199324416698026,0.0,2.4916416362807823,5,3,5,0.34573977065903794,0
5.946983784033854,6.419838495445507,5.973195706235663,8.254515974765173,8.151832347087414,2,0,1,2.453782638943553,0
10.0,7.245499181638082,5.342535667417217,5.1752662988532485,7.23722963119825,1,1,3,2.371236914047498,1
7.135692806522901,7.471125655120983,9.951214537075131,8.658662745939264,9.888586354476782,3,1,4,2.9966441589155965,0
10.0,10.0,8.101966646192874,8.883740933798773,6.226939861315058,2,0,3,3.0040246462388804,1
0.9113972624458528,2.5882577143372494,0.0,0.0,0.0,4,3,3,0.2625951797858196,0
8.187461861912332,10.0,6.818158829791416,10.0,8.778545572854245,2,2,3,3.88155119087812,0
7.7464012586349735,5.642348348342894,7.373424752682156,10.0,7.0886788380490735,3,0,2,3.4069494209083038,1
6.474302015332141,7.03430174345763,4.961269602730355,6.0476804175436545,7.722229564557845,5,3,0,2.7579681996277263,0
10.0,5.9201281991444015,5.969544777057389,8.19326048931822,10.0,2,1,3,3.387971383913466,1
9.084599614090527,9.60485336330947,7.69801516063988,10.0,7.4158748446974645,3,0,3,3.6496537635056696,1
8.564569052994656,9.330902088310005,9.83381641164961,7.07045348554265,10.0,0,1,3,3.9986069472246273,1
0.11251587554765008,0.0,4.524841786333631,3.985211102963943,4.72449129747862,4,3,1,1.648758101578483,0
5.762403779685588,7.658958967682244,6.475824982638078,7.268434657439181,10.0,0,0,1,2.9663755010963855,1
9.532294794352673,6.444425935201849,6.732507036979158,6.7864024603685715,9.881997171597567,3,0,0,3.477424298517326,1
5.643987791876944,8.509746023819062,9.289470792773681,10.0,10.0,2,2,1,3.8009703158375916,0
8.491695518214506,8.71315694029702,4.09808383827556,6.088486755042564,9.082140679451038,5,1,3,2.7330133991144923,0
9.218123232747743,8.465585252710031,5.8696918943178815,7.6471570818899295,5.071906007238068,3,2,3,2.0361475514391234,0
5.721296980595062,8.524437321359617,6.236863912302108,4.459889852467355,4.419048007902175,4,3,0,2.300724796963365,0
10.0,10.0,6.709985475757455,8.45224432694125,6.639998521762043,0,1,0,3.81843929556897,1
5.978755397088477,6.491364768524268,10.0,10.0,7.464637242094185,1,0,1,3.734917903847041,1
9.563490471070683,5.862913251778273,4.573674327745159,3.9858103482817957,4.703920566392349,0,1,1,2.3814109617468753,1
6.559139642602862,4.373873031149744,6.653695344275659,5.898385628501746,9.726737111121203,2,1,2,2.689902102792618,1
4.274557792131964,5.781474236931139,3.9246348778024576,3.1667488473081304,4.129586386284345,2,0,2,1.7849918674707035,0
9.26620632433488,8.560742443991904,4.364544667238528,5.465705074338067,4.693067030232573,2,2,0,1.5656337350245686,0
6.301074751509816,7.768981160901038,9.954395150553875,10.0,6.137938508896114,0,0,0,3.6149481112314814,1
3.3222105269979183,5.775348590969674,4.999817036075063,3.4187971566440307,5.281328954276932,5,1,2,2.0156702973778846,0
2.0160125518823033,1.8577333351166831,1.5526271442581299,0.3914094004765934,0.0,3,2,1,0.7404235325589783,0
0.17428259054626927,2.4338429768628203,2.6733570801012023,4.357913626155224,0.0,2,0,5,0.13235818043761138,0
6.3207853664539275,9.822852654456213,6.334111530055061,8.78620470530522,7.09120731894576,4,1,5,3.8603084567806465,0
1.244073132327653,3.540819652185695,5.5574614423607525,4.879370458393819,2.9612535873783483,3,2,4,1.6962224691776167,0
9.49008702311205,7.22791179199927,6.542024794699688,6.82635217246138,6.335156654423065,3,0,1,2.595158979959968,1
6.262661397336031,6.235170362979975,8.59639902807601,10.0,10.0,2,1,3,2.2348554351506307,1
7.170493897996064,6.992538597874585,6.608485400592858,10.0,6.428525052833365,1,0,2,2.2288929670499074,1
6.002605070885494,10.0,6.452144010653153,10.0,5.784713263603773,0,1,3,3.205910111721015,1
7.601907291249784,6.165089552717807,10.0,9.980081319505594,5.1070726112992455,2,1,1,3.045691471461624,1
6.106388985728978,6.216282942842113,10.0,8.731687273509497,7.5546126684173505,0,1,2,3.288550605385828,1
3.4638112781302652,3.9687459419739715,5.429931003587243,3.981180679711061,5.3138632693532335,3,0,3,1.5505307967468633,0
9.869314741885567,6.58803875510373,6.226127156911828,6.436031951478453,7.2845671457760055,4,1,2,2.9444333871846347,0
3.1029438639363196,6.664058749932012,2.484425054417348,7.60065340491509,4.228091904494411,2,0,1,1.811434805415308,0
6.319812531286855,6.383374852795471,8.562949614419228,6.7518579288691285,9.50387058537104,3,0,2,2.707719206558531,1
3.6767858893315655,7.460032287686229,5.683867133084513,8.528420384930751,8.069397339864437,5,3,5,2.5052140288055034,0
6.458145061146923,10.0,8.15135043145267,9.017561162593662,10.0,0,0,2,3.825172281442778,1
8.229609656746675,7.690139690992102,3.731439152751337,7.9404164038562906,5.135022269737675,4,2,5,3.3383997039519455,0
9.872313971108198,10.0,6.641244565894243,7.638822267168413,9.063800439567366,0,1,2,3.406840369463729,1
8.588077810550438,10.0,10.0,8.361501764227283,7.544867339111192,3,0,2,3.9392781342732475,1
6.875596154748654,10.0,9.475544845461124,9.0812034489747,10.0,0,1,2,4.0,1
1.543262041854338,6.088475669869917,5.054224009914892,5.266245565889598,0.80239883621315,5,1,1,1.966279605556239,0
0.0,0.0,0.0,1.056258532179661,0.0,2,1,3,0.0,0
2.4351490304817958,2.3148903088405652,2.662056131666091,5.394466741684922,2.7736547001098595,3,1,3,1.5878875991403825,0
4.352422799717236,7.315461972527302,7.1973155790979195,2.367627909552624,4.161702856620329,3,2,4,2.0598579985396137,0
9.123386282449953,9.862017680752583,7.588015094060516,7.76197853056354,9.842431954539858,5,1,5,3.1884208846536426,0
7.095650133900166,6.196768250655482,10.0,10.0,8.548155573124088,1,1,2,2.75183464600405,1
5.347355588347117,3.3109581829216728,4.154230748657444,6.883130954269031,2.8368134955660675,3,0,4,1.3900165184064923,0
7.81401268229373,5.073978138635894,8.294052858299601,6.490969831465307,6.055359947396685,3,0,3,3.088444097088197,1
7.921524940407692,10.0,10.0,9.84200774091638,8.994892632196816,1,0,1,3.781806963481331,1
10.0,7.716025538545852,8.778736479839266,7.653145804187268,9.848874539194409,1,1,0,3.457419588785264,1
9.294608737339415,9.226961564353289,10.0,6.674523779912747,7.958614755266208,2,0,2,2.635060132671163,1
10.0,8.897559234318669,10.0,10.0,7.914415580463638,3,0,0,4.0,1
10.0,9.908806063667482,9.995198714064497,6.549916392131282,9.02828075022336,0,1,1,3.951120198108895,1
1.3890520616069466,0.6026073059232964,0.42730726917844875,0.0,2.7454129841882597,3,2,3,0.08239934728355247,0
7.290346950422813,6.448144415849045,8.940240919316848,6.142251969135886,6.280764232937426,3,0,0,3.0223206322920584,1
10.0,6.840912617684379,8.791685085299498,5.233811787759789,9.664865940539077,1,0,2,3.108137864547176,1
2.295248565613578,2.6007764421982156,2.170365868703654,5.354376580804818,4.910275495534971,2,0,2,2.1269571525764954,0
7.236660389909824,10.0,8.460750905295143,9.54999282968021,10.0,1,1,1,4.0,1
2.736296865425773,0.0,0.0,0.0,0.0,5,2,5,0.0,0
8.751646378359082,7.584875888167572,5.145098441248895,9.97693845612406,6.801776696348574,3,0,0,2.699424577982038,0
7.333411594437341,5.663169628914063,9.671471022116439,6.432346911193825,7.0009619253337325,2,0,2,2.9668688993311907,1
10.0,9.115211407000313,8.521900998325613,5.388684566145352,9.672199465897084,3,1,1,4.0,1
3.818862920907908,2.3276213250679065,1.7242786847720526,4.454793203183366,4.85376933959205,3,0,2,1.8308043836039636,0
2.7193692324361853,5.954788142468872,7.404691755437153,3.570070919886784,7.466585672963945,5,3,0,3.0640059369983472,0
8.477160940478779,7.601548305695054,10.0,9.647321141819981,8.617705449457024,3,1,2,4.0,1
7.324200950535288,10.0,9.757715330381316,10.0,5.363009225746593,1,1,3,3.562779528576429,1
8.995410397444974,8.02895474774761,9.573581681194423,9.275602706113299,9.762399573351843,0,0,0,3.6429143567296824,1
3.1731992574697347,5.218714871856132,2.8062761531332012,3.832246541682964,4.8873080954726955,2,1,2,1.5644782484072843,1
8.370416390476079,9.211391903320644,10.0,10.0,6.97223757291338,0,1,3,3.9356694318433667,1
0.0,3.479256796138052,0.861787500073439,0.0,2.9417629593228547,4,0,0,1.4409063496539438,0
8.503454900037706,9.900839635147323,8.581210373440895,7.793643104174269,10.0,2,0,1,3.4388733445426714,0
10.0,10.0,10.0,10.0,10.0,0,0,0,3.920364559583696,1
2.1520955808295588,1.476773883890047,0.0,0.0,0.0,3,3,4,0.057525378895570356,0
5.582594100851658,10.0,10.0,5.516943526182812,6.50859280364092,4,3,4,4.0,0
10.0,8.552402982755105,10.0,7.166630995767953,10.0,1,0,2,3.6540426714140612,1
8.809850522883423,8.134640536625831,8.36584806988318,10.0,10.0,0,1,1,4.0,1
10.0,7.559104810142989,9.069844250089032,6.498660057555204,9.773231662307113,3,0,2,3.9402703981233653,1
9.482523190111047,6.679033943525257,6.5105758247367955,7.8017231899355455,8.684526736496473,2,1,0,3.0990970675032097,1
9.578795206409765,6.557255125951647,7.893503089369794,9.1450381964809,10.0,3,0,3,3.5417060942745415,1
3.5873198035971763,7.186146523790209,7.098376422602765,7.18688946372921,6.532093836171586,3,1,1,2.4488005498931034,1
10.0,7.547189997351262,8.541037884855935,10.0,10.0,2,0,1,4.0,1
3.324000470139854,2.0330077989192645,1.6425497550432038,2.4056823592011902,4.301546044545821,5,0,5,1.3945862222710308,0
4.833172952252523,4.788585551621224,7.074605029683535,8.226639357996035,10.0,0,0,2,2.881610317184233,1
10.0,7.960235099791541,10.0,9.246849521845794,10.0,1,0,2,4.0,1
9.542523238171137,6.713245003360974,7.51842882235012,8.830829499268404,7.628621714009109,1,1,0,4.0,1
7.0894279054427365,10.0,6.846546260024912,8.000612249952956,8.337645584648568,1,0,1,2.6757065038275076,1
10.0,10.0,9.491359318033094,9.245676924206968,7.614349327566463,2,0,2,3.6731714449214383,1
7.678137238250837,7.904619019125301,4.710282617957889,6.457243146350541,5.228655387036975,3,3,4,2.4057570888872424,0
0.0,2.2604719934438613,0.0,2.1782881738405635,0.0,2,3,5,0.0,0
6.8616939843948686,10.0,6.063325436652356,6.275709045305364,5.519071133640438,0,0,2,2.759125278331693,1
6.969783516570737,10.0,6.270459082174378,10.0,5.6679851554879175,0,0,2,3.50182158889848,1
10.0,6.41174075350548,5.731639864599449,7.514599366731524,5.274745901254867,0,0,2,3.269427053764117,1
10.0,7.295925807958424,8.234324214303196,6.935947413803535,7.576727409320407,3,0,2,2.319334005627881,1
5.62260871758444,6.7226806576950535,9.162077700768686,10.0,6.684590090090637,3,2,2,3.079732742674122,0
5.540572675791763,10.0,5.201068588822572,4.868625244051728,9.646386450384963,1,1,1,3.32642249213552,1
6.924001824957312,5.706069377888744,10.0,7.338506090801696,7.236133366895931,2,1,1,3.300288143193641,1
8.457328358062966,7.7404955892768665,8.267312433839702,6.7679424286092384,6.856247666792172,4,3,0,3.5926559584422204,0
8.608347586972794,6.547293032246264,6.2858514429814525,6.880536151007986,5.314885544463317,4,3,0,3.124905377592321,0
7.681869529797115,6.483947951069265,10.0,8.897560388246372,6.753393248094412,4,0,1,3.5761967234406034,0
7.1828656180099575,5.292950519319046,9.062667028610743,4.7830119565867015,10.0,5,0,5,3.077140517433052,0
10.0,9.583940118587368,10.0,10.0,8.93652850867687,1,1,2,3.8497604364748987,1
6.844682821909012,6.491855227393952,9.80244925402009,5.6758295555656995,10.0,2,3,3,3.3589281246168627,0
8.9354508603863,8.331423840894638,9.032168943761517,4.967332309232551,6.518096876665297,0,1,1,3.8055072437098287,1
6.179859330849386,2.6667772756584753,5.186613110155669,4.581903805370834,4.865897861869775,3,1,3,1.2567524095060953,0
4.308327199768415,6.643845236102279,5.602933398352609,2.774828748777967,5.872194831809688,3,0,2,1.7633391684943704,0
9.828523257834757,4.628857979622928,10.0,7.373740923153241,5.466485391312986,2,1,3,2.8235549045489226,1
6.006394728748425,8.956980247216775,6.042349285107887,9.063663846251515,5.079923299476391,1,0,3,2.4210848605110713,1
7.730578667889742,2.16908425826189,3.3647921610599605,4.199928558873717,6.233119120190619,2,3,3,1.708539632225192,0
1.4699885196459068,2.086444306860076,2.922472441652114,1.7548685121181302,2.001380620626918,4,0,5,0.5459480709656523,0
7.895953150213061,10.0,10.0,6.649378033133955,10.0,2,1,2,3.7935230466097902,1
7.403824849945998,10.0,10.0,6.6564615116442,6.895654040643917,2,0,1,3.87477852352713,1
10.0,10.0,10.0,7.022676980118833,6.94753284744583,0,1,2,2.6652083974681315,1
4.9167763124792225,5.144379645794604,5.745448150092105,6.23192942257894,4.801148232548052,2,2,0,2.628043610037884,0
3.384711876062534,1.2964342598177714,3.314695688768416,4.203369045130108,4.704326229468984,3,3,4,1.7411425639525826,0
1.6517240035948348,2.1325412255546947,5.617866325172965,5.503399878092459,4.576060189903854,5,3,1,1.9631093749192852,0
7.306826244368122,7.096879754385069,4.538866927142969,3.1930206766995295,7.468391342961019,2,2,5,2.6524099880516983,0
6.699981455572391,4.675721468869119,5.470998311477681,5.996301490667616,6.057993055634361,3,3,1,2.0083350612074518,0
2.498956473728521,3.5902017943503886,6.823388636754888,6.816185870161677,4.6344245937501345,3,0,2,2.4433565519568234,0
5.229737539541983,4.845952370786585,8.671916821721524,5.604209513376224,9.880910953461688,5,2,2,2.628034252601633,0
6.630463390115251,6.141269970961407,10.0,7.927071721404924,9.085716415288122,0,1,3,3.2065035854010446,1
7.291881245113992,6.328753819023223,4.897297300099655,8.851265708375173,3.61114152667247,4,3,3,2.2286742755494484,0
4.680997980459887,7.4028413022306765,8.012545093771077,4.363371192738077,7.565784938749134,2,1,4,1.6391403764774766,0
6.495436737434863,10.0,8.806994960683756,10.0,7.051040443009795,0,0,3,3.7247782764189767,1
1.9532936420490203,1.1270518991748486,5.658334465967826,1.9449455441761974,6.215445158112487,2,1,5,1.724246970021266,0
